site,visit_date,datum,am_date,factor,count,species,alive,dead,uid,geometry,lon_gda94,lat_gda94,alv_prop,ded_prop,total_prop,avg_alive,avg_dead,avg_total,cor_av_liv,cor_av_ded,cor_av_tot
GB1_1_1,2000-09-07,GDA94,20000907,0.25,3,E. miniata,13,0.0,241,POINT (130.6973689364915 -13.0851712456159),130.69736893649153,-13.085171245615904,0.07610795620865289,0.0,0.06884863891536913,4.333333333333333,0.0,4.333333333333333,1.0833333333333333,0.0,1.0833333333333333
GB1_1_1,2000-09-07,GDA94,20000907,0.25,3,E. chlorostachys,1,0.0,242,POINT (130.6973689364915 -13.0851712456159),130.69736893649153,-13.085171245615904,0.0058544581698963755,0.0,0.005296049147336087,0.3333333333333333,0.0,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333
MK4_1_1,2000-07-28,GDA94,20000728,0.5,3,E. tetrodonta,30,0.0,296,POINT (131.9958353230718 -13.65179363450314),131.99583532307182,-13.651793634503136,0.17563374509689128,0.0,0.15888147442008263,10.0,0.0,10.0,5.0,0.0,5.0
MK4_1_1,2000-07-28,GDA94,20000728,0.5,3,E. miniata,2,0.0,297,POINT (131.9958353230718 -13.65179363450314),131.99583532307182,-13.651793634503136,0.011708916339792751,0.0,0.010592098294672173,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333
MK4_1_1,2000-07-28,GDA94,20000728,0.5,3,others,11,0.0,298,POINT (131.9958353230718 -13.65179363450314),131.99583532307182,-13.651793634503136,0.06439903986886013,0.0,0.05825654062069696,3.6666666666666665,0.0,3.6666666666666665,1.8333333333333333,0.0,1.8333333333333333
MK4_1_1,2000-07-28,GDA94,20000728,0.5,3,dead,0,4.0,299,POINT (131.9958353230718 -13.65179363450314),131.99583532307182,-13.651793634503136,0.0,0.22209883398112162,0.021184196589344347,0.0,1.3333333333333333,1.3333333333333333,0.0,2.6666666666666665,2.6666666666666665
MK4_2_2,2000-07-28,GDA94,20000728,0.5,3,E. tetrodonta,36,0.0,300,POINT (131.9963590192078 -13.65231111443686),131.9963590192078,-13.652311114436865,0.21076049411626954,0.0,0.19065776930409914,12.0,0.0,12.0,6.0,0.0,6.0
MK4_2_2,2000-07-28,GDA94,20000728,0.5,3,E. miniata,9,0.0,301,POINT (131.9963590192078 -13.65231111443686),131.9963590192078,-13.652311114436865,0.052690123529067386,0.0,0.047664442326024785,3.0,0.0,3.0,1.5,0.0,1.5
MK4_2_2,2000-07-28,GDA94,20000728,0.5,3,others,12,0.0,302,POINT (131.9963590192078 -13.65231111443686),131.9963590192078,-13.652311114436865,0.07025349803875652,0.0,0.06355258976803305,4.0,0.0,4.0,2.0,0.0,2.0
MK4_2_2,2000-07-28,GDA94,20000728,0.5,3,dead,0,7.0,303,POINT (131.9963590192078 -13.65231111443686),131.9963590192078,-13.652311114436865,0.0,0.3886729594669628,0.03707234403135261,0.0,2.3333333333333335,2.3333333333333335,0.0,4.666666666666667,4.666666666666667
MK6_1_2,2000-07-29,GDA94,20000729,0.25,3,E. miniata,25,0.0,319,POINT (131.6825045653755 -13.9511305331779),131.6825045653755,-13.951130533177897,0.1463614542474094,0.0,0.13240122868340218,8.333333333333334,0.0,8.333333333333334,2.0833333333333335,0.0,2.0833333333333335
MK6_1_2,2000-07-29,GDA94,20000729,0.25,3,E. tetrodonta,9,0.0,320,POINT (131.6825045653755 -13.9511305331779),131.6825045653755,-13.951130533177897,0.052690123529067386,0.0,0.047664442326024785,3.0,0.0,3.0,0.75,0.0,0.75
MK6_1_2,2000-07-29,GDA94,20000729,0.25,3,others,30,0.0,321,POINT (131.6825045653755 -13.9511305331779),131.6825045653755,-13.951130533177897,0.17563374509689128,0.0,0.15888147442008263,10.0,0.0,10.0,2.5,0.0,2.5
MK6_1_2,2000-07-29,GDA94,20000729,0.25,3,dead,0,15.0,322,POINT (131.6825045653755 -13.9511305331779),131.6825045653755,-13.951130533177897,0.0,0.8328706274292059,0.07944073721004132,0.0,5.0,5.0,0.0,20.0,20.0
MK6_2_2,2000-07-29,GDA94,20000729,0.25,3,E. miniata,55,0.0,323,POINT (131.6837675992557 -13.9499784131713),131.68376759925573,-13.949978413171298,0.32199519934430065,0.0,0.2912827031034848,18.333333333333332,0.0,18.333333333333332,4.583333333333333,0.0,4.583333333333333
MK6_2_2,2000-07-29,GDA94,20000729,0.25,3,E. tetrodonta,12,0.0,324,POINT (131.6837675992557 -13.9499784131713),131.68376759925573,-13.949978413171298,0.07025349803875652,0.0,0.06355258976803305,4.0,0.0,4.0,1.0,0.0,1.0
MK6_2_2,2000-07-29,GDA94,20000729,0.25,3,Eucalyptus sp.,2,0.0,325,POINT (131.6837675992557 -13.9499784131713),131.68376759925573,-13.949978413171298,0.011708916339792751,0.0,0.010592098294672173,0.6666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666
MK6_2_2,2000-07-29,GDA94,20000729,0.25,3,others,16,0.0,326,POINT (131.6837675992557 -13.9499784131713),131.68376759925573,-13.949978413171298,0.09367133071834201,0.0,0.08473678635737739,5.333333333333333,0.0,5.333333333333333,1.3333333333333333,0.0,1.3333333333333333
MK6_2_2,2000-07-29,GDA94,20000729,0.25,3,dead,0,7.0,327,POINT (131.6837675992557 -13.9499784131713),131.68376759925573,-13.949978413171298,0.0,0.3886729594669628,0.03707234403135261,0.0,2.3333333333333335,2.3333333333333335,0.0,9.333333333333334,9.333333333333334
MK1_1_1,2000-07-25,GDA94,20000725,0.75,3,E. tetrodonta,5,0.0,328,POINT (131.8827283422104 -12.87628472669753),131.88272834221036,-12.876284726697532,0.02927229084948188,0.0,0.02648024573668044,1.6666666666666667,0.0,1.6666666666666667,1.25,0.0,1.25
MK1_1_1,2000-07-25,GDA94,20000725,0.75,3,E. miniata,8,0.0,329,POINT (131.8827283422104 -12.87628472669753),131.88272834221036,-12.876284726697532,0.046835665359171004,0.0,0.04236839317868869,2.6666666666666665,0.0,2.6666666666666665,2.0,0.0,2.0
MK1_1_1,2000-07-25,GDA94,20000725,0.75,3,dead,0,3.0,330,POINT (131.8827283422104 -12.87628472669753),131.88272834221036,-12.876284726697532,0.0,0.1665741254858412,0.01588814744200826,0.0,1.0,1.0,0.0,1.3333333333333333,1.3333333333333333
MK1_1_1,2000-07-25,GDA94,20000725,0.5,3,E. miniata,32,0.0,331,POINT (131.8827283422104 -12.87628472669753),131.88272834221036,-12.876284726697532,0.18734266143668402,0.0,0.16947357271475477,10.666666666666666,0.0,10.666666666666666,5.333333333333333,0.0,5.333333333333333
MK1_1_1,2000-07-25,GDA94,20000725,0.5,3,E. tetrodonta,9,0.0,332,POINT (131.8827283422104 -12.87628472669753),131.88272834221036,-12.876284726697532,0.052690123529067386,0.0,0.047664442326024785,3.0,0.0,3.0,1.5,0.0,1.5
MK1_1_1,2000-07-25,GDA94,20000725,0.5,3,dead,0,3.0,333,POINT (131.8827283422104 -12.87628472669753),131.88272834221036,-12.876284726697532,0.0,0.1665741254858412,0.01588814744200826,0.0,1.0,1.0,0.0,2.0,2.0
MK5_1_2,2000-07-28,GDA94,20000728,0.5,3,E. tetrodonta,42,0.0,385,POINT (131.8619259230912 -13.80366928640363),131.86192592309118,-13.80366928640363,0.24588724313564778,0.0,0.22243406418811568,14.0,0.0,14.0,7.0,0.0,7.0
MK5_1_2,2000-07-28,GDA94,20000728,0.5,3,E. miniata,16,0.0,386,POINT (131.8619259230912 -13.80366928640363),131.86192592309118,-13.80366928640363,0.09367133071834201,0.0,0.08473678635737739,5.333333333333333,0.0,5.333333333333333,2.6666666666666665,0.0,2.6666666666666665
MK5_1_2,2000-07-28,GDA94,20000728,0.5,3,others,15,0.0,387,POINT (131.8619259230912 -13.80366928640363),131.86192592309118,-13.80366928640363,0.08781687254844564,0.0,0.07944073721004132,5.0,0.0,5.0,2.5,0.0,2.5
MK5_1_2,2000-07-28,GDA94,20000728,0.5,3,dead,0,6.0,388,POINT (131.8619259230912 -13.80366928640363),131.86192592309118,-13.80366928640363,0.0,0.3331482509716824,0.03177629488401652,0.0,2.0,2.0,0.0,4.0,4.0
MK5_1_2,2000-07-28,GDA94,20000728,0.5,3,Eucalyptus sp.,5,0.0,389,POINT (131.8619259230912 -13.80366928640363),131.86192592309118,-13.80366928640363,0.02927229084948188,0.0,0.02648024573668044,1.6666666666666667,0.0,1.6666666666666667,0.8333333333333334,0.0,0.8333333333333334
MK5_2_2,2000-07-28,GDA94,20000728,0.5,3,E. tetrodonta,31,0.0,390,POINT (131.862930502227 -13.80344080333061),131.86293050222704,-13.80344080333061,0.18148820326678766,0.0,0.16417752356741872,10.333333333333334,0.0,10.333333333333334,5.166666666666667,0.0,5.166666666666667
MK5_2_2,2000-07-28,GDA94,20000728,0.5,3,Eucalyptus sp.,10,0.0,391,POINT (131.862930502227 -13.80344080333061),131.86293050222704,-13.80344080333061,0.05854458169896376,0.0,0.05296049147336088,3.3333333333333335,0.0,3.3333333333333335,1.6666666666666667,0.0,1.6666666666666667
MK5_2_2,2000-07-28,GDA94,20000728,0.5,3,others,14,0.0,392,POINT (131.862930502227 -13.80344080333061),131.86293050222704,-13.80344080333061,0.08196241437854926,0.0,0.07414468806270522,4.666666666666667,0.0,4.666666666666667,2.3333333333333335,0.0,2.3333333333333335
MK5_2_2,2000-07-28,GDA94,20000728,0.5,3,dead,0,3.0,393,POINT (131.862930502227 -13.80344080333061),131.86293050222704,-13.80344080333061,0.0,0.1665741254858412,0.01588814744200826,0.0,1.0,1.0,0.0,2.0,2.0
MK5_2_2,2000-07-28,GDA94,20000728,0.5,3,E. miniata,30,0.0,394,POINT (131.862930502227 -13.80344080333061),131.86293050222704,-13.80344080333061,0.17563374509689128,0.0,0.15888147442008263,10.0,0.0,10.0,5.0,0.0,5.0
MK7_2_2,2000-07-30,GDA94,20000730,0.25,3,Eucalyptus sp.,69,0.0,395,POINT (131.9619547226019 -14.05580976094775),131.96195472260186,-14.055809760947746,0.40395761372285,0.0,0.36542739116619,23.0,0.0,23.0,5.75,0.0,5.75
MK7_2_2,2000-07-30,GDA94,20000730,0.25,3,others,42,0.0,396,POINT (131.9619547226019 -14.05580976094775),131.96195472260186,-14.055809760947746,0.24588724313564778,0.0,0.22243406418811568,14.0,0.0,14.0,3.5,0.0,3.5
MK7_2_2,2000-07-30,GDA94,20000730,0.25,3,dead,0,11.0,397,POINT (131.9619547226019 -14.05580976094775),131.96195472260186,-14.055809760947746,0.0,0.6107717934480844,0.05825654062069696,0.0,3.6666666666666665,3.6666666666666665,0.0,14.666666666666666,14.666666666666666
MK7_1_1,2000-07-30,GDA94,20000730,0.25,3,Eucalyptus sp.,69,0.0,398,POINT (131.961999976144 -14.05645042078841),131.961999976144,-14.056450420788408,0.40395761372285,0.0,0.36542739116619,23.0,0.0,23.0,5.75,0.0,5.75
MK7_1_1,2000-07-30,GDA94,20000730,0.25,3,E. chlorostachys,11,0.0,399,POINT (131.961999976144 -14.05645042078841),131.961999976144,-14.056450420788408,0.06439903986886013,0.0,0.05825654062069696,3.6666666666666665,0.0,3.6666666666666665,0.9166666666666666,0.0,0.9166666666666666
MK7_1_1,2000-07-30,GDA94,20000730,0.25,3,others,31,0.0,400,POINT (131.961999976144 -14.05645042078841),131.961999976144,-14.056450420788408,0.18148820326678766,0.0,0.16417752356741872,10.333333333333334,0.0,10.333333333333334,2.5833333333333335,0.0,2.5833333333333335
MK7_1_1,2000-07-30,GDA94,20000730,0.25,3,dead,0,12.0,401,POINT (131.961999976144 -14.05645042078841),131.961999976144,-14.056450420788408,0.0,0.6662965019433648,0.06355258976803305,0.0,4.0,4.0,0.0,16.0,16.0
MK14_2_2,2000-08-03,GDA94,20000803,0.25,3,E. miniata,36,0.0,402,POINT (131.9411587623826 -14.87145695467623),131.94115876238263,-14.871456954676232,0.21076049411626954,0.0,0.19065776930409914,12.0,0.0,12.0,3.0,0.0,3.0
MK14_2_2,2000-08-03,GDA94,20000803,0.25,3,E. tetrodonta,11,0.0,403,POINT (131.9411587623826 -14.87145695467623),131.94115876238263,-14.871456954676232,0.06439903986886013,0.0,0.05825654062069696,3.6666666666666665,0.0,3.6666666666666665,0.9166666666666666,0.0,0.9166666666666666
MK14_2_2,2000-08-03,GDA94,20000803,0.25,3,others,67,0.0,404,POINT (131.9411587623826 -14.87145695467623),131.94115876238263,-14.871456954676232,0.3922486973830572,0.0,0.3548352928715178,22.333333333333332,0.0,22.333333333333332,5.583333333333333,0.0,5.583333333333333
MK14_2_2,2000-08-03,GDA94,20000803,0.25,3,dead,0,8.0,405,POINT (131.9411587623826 -14.87145695467623),131.94115876238263,-14.871456954676232,0.0,0.44419766796224325,0.04236839317868869,0.0,2.6666666666666665,2.6666666666666665,0.0,10.666666666666666,10.666666666666666
MK14_2_2,2000-08-03,GDA94,20000803,0.25,3,Eucalyptus sp.,6,0.0,406,POINT (131.9411587623826 -14.87145695467623),131.94115876238263,-14.871456954676232,0.03512674901937826,0.0,0.03177629488401652,2.0,0.0,2.0,0.5,0.0,0.5
MK14_1_2,2000-08-03,GDA94,20000803,0.25,3,E. tetrodonta,28,0.0,407,POINT (131.9411271583546 -14.87255009797418),131.94112715835456,-14.87255009797418,0.16392482875709852,0.0,0.14828937612541043,9.333333333333334,0.0,9.333333333333334,2.3333333333333335,0.0,2.3333333333333335
MK14_1_2,2000-08-03,GDA94,20000803,0.25,3,E. miniata,19,0.0,408,POINT (131.9411271583546 -14.87255009797418),131.94112715835456,-14.87255009797418,0.11123470522803114,0.0,0.10062493379938565,6.333333333333333,0.0,6.333333333333333,1.5833333333333333,0.0,1.5833333333333333
MK14_1_2,2000-08-03,GDA94,20000803,0.25,3,E. chlorostachys,4,0.0,409,POINT (131.9411271583546 -14.87255009797418),131.94112715835456,-14.87255009797418,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
MK14_1_2,2000-08-03,GDA94,20000803,0.25,3,others,69,0.0,410,POINT (131.9411271583546 -14.87255009797418),131.94112715835456,-14.87255009797418,0.40395761372285,0.0,0.36542739116619,23.0,0.0,23.0,5.75,0.0,5.75
MK14_1_2,2000-08-03,GDA94,20000803,0.25,3,dead,0,4.0,411,POINT (131.9411271583546 -14.87255009797418),131.94112715835456,-14.87255009797418,0.0,0.22209883398112162,0.021184196589344347,0.0,1.3333333333333333,1.3333333333333333,0.0,5.333333333333333,5.333333333333333
MK14_1_2,2000-08-03,GDA94,20000803,0.25,3,Eucalyptus terminalis,3,0.0,412,POINT (131.9411271583546 -14.87255009797418),131.94112715835456,-14.87255009797418,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.25,0.0,0.25
DD1_2_2,2000-09-11,GDA94,20000911,0.5,3,E. tetrodonta,34,0.0,413,POINT (131.7485848105828 -14.16774595475574),131.7485848105828,-14.167745954755741,0.1990515777764768,0.0,0.18006567100942697,11.333333333333334,0.0,11.333333333333334,5.666666666666667,0.0,5.666666666666667
DD1_2_2,2000-09-11,GDA94,20000911,0.5,3,Eucalyptus patellaris,46,0.0,414,POINT (131.7485848105828 -14.16774595475574),131.7485848105828,-14.167745954755741,0.2693050758152333,0.0,0.24361826077746002,15.333333333333334,0.0,15.333333333333334,7.666666666666667,0.0,7.666666666666667
DD1_2_2,2000-09-11,GDA94,20000911,0.5,3,Corymbia foelscheana,3,0.0,415,POINT (131.7485848105828 -14.16774595475574),131.7485848105828,-14.167745954755741,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.5,0.0,0.5
DD1_2_2,2000-09-11,GDA94,20000911,0.5,3,others,11,0.0,416,POINT (131.7485848105828 -14.16774595475574),131.7485848105828,-14.167745954755741,0.06439903986886013,0.0,0.05825654062069696,3.6666666666666665,0.0,3.6666666666666665,1.8333333333333333,0.0,1.8333333333333333
DD1_2_2,2000-09-11,GDA94,20000911,0.5,3,Corymbia latifolia,6,0.0,417,POINT (131.7485848105828 -14.16774595475574),131.7485848105828,-14.167745954755741,0.03512674901937826,0.0,0.03177629488401652,2.0,0.0,2.0,1.0,0.0,1.0
DD1_2_2,2000-09-11,GDA94,20000911,0.5,3,dead,0,6.0,418,POINT (131.7485848105828 -14.16774595475574),131.7485848105828,-14.167745954755741,0.0,0.3331482509716824,0.03177629488401652,0.0,2.0,2.0,0.0,4.0,4.0
DD1_1_2,2000-09-11,GDA94,20000911,0.5,3,E. tetrodonta,39,0.0,419,POINT (131.7489358966806 -14.16691996000137),131.7489358966806,-14.166919960001374,0.2283238686259587,0.0,0.2065459167461074,13.0,0.0,13.0,6.5,0.0,6.5
DD1_1_2,2000-09-11,GDA94,20000911,0.5,3,Corymbia foelscheana,12,0.0,420,POINT (131.7489358966806 -14.16691996000137),131.7489358966806,-14.166919960001374,0.07025349803875652,0.0,0.06355258976803305,4.0,0.0,4.0,2.0,0.0,2.0
DD1_1_2,2000-09-11,GDA94,20000911,0.5,3,Eucalyptus patellaris,28,0.0,421,POINT (131.7489358966806 -14.16691996000137),131.7489358966806,-14.166919960001374,0.16392482875709852,0.0,0.14828937612541043,9.333333333333334,0.0,9.333333333333334,4.666666666666667,0.0,4.666666666666667
DD1_1_2,2000-09-11,GDA94,20000911,0.5,3,others,7,0.0,422,POINT (131.7489358966806 -14.16691996000137),131.7489358966806,-14.166919960001374,0.04098120718927463,0.0,0.03707234403135261,2.3333333333333335,0.0,2.3333333333333335,1.1666666666666667,0.0,1.1666666666666667
DD1_1_2,2000-09-11,GDA94,20000911,0.5,3,dead,0,5.0,423,POINT (131.7489358966806 -14.16691996000137),131.7489358966806,-14.166919960001374,0.0,0.27762354247640203,0.02648024573668044,0.0,1.6666666666666667,1.6666666666666667,0.0,3.3333333333333335,3.3333333333333335
DD2_2_2,2000-09-12,GDA94,20000912,0.5,3,E. tetrodonta,11,0.0,424,POINT (131.0887602405932 -14.72791582390198),131.08876024059325,-14.727915823901975,0.06439903986886013,0.0,0.05825654062069696,3.6666666666666665,0.0,3.6666666666666665,1.8333333333333333,0.0,1.8333333333333333
DD2_2_2,2000-09-12,GDA94,20000912,0.5,3,Corymbia dichromphloia,44,0.0,425,POINT (131.0887602405932 -14.72791582390198),131.08876024059325,-14.727915823901975,0.2575961594754405,0.0,0.23302616248278785,14.666666666666666,0.0,14.666666666666666,7.333333333333333,0.0,7.333333333333333
DD2_2_2,2000-09-12,GDA94,20000912,0.5,3,Corymbia latifolia,13,0.0,426,POINT (131.0887602405932 -14.72791582390198),131.08876024059325,-14.727915823901975,0.07610795620865289,0.0,0.06884863891536913,4.333333333333333,0.0,4.333333333333333,2.1666666666666665,0.0,2.1666666666666665
DD2_2_2,2000-09-12,GDA94,20000912,0.5,3,others,43,0.0,427,POINT (131.0887602405932 -14.72791582390198),131.08876024059325,-14.727915823901975,0.2517417013055442,0.0,0.22773011333545173,14.333333333333334,0.0,14.333333333333334,7.166666666666667,0.0,7.166666666666667
DD2_2_2,2000-09-12,GDA94,20000912,0.5,3,dead,0,10.0,428,POINT (131.0887602405932 -14.72791582390198),131.08876024059325,-14.727915823901975,0.0,0.5552470849528041,0.05296049147336088,0.0,3.3333333333333335,3.3333333333333335,0.0,6.666666666666667,6.666666666666667
DD2_2_2,2000-09-12,GDA94,20000912,0.5,3,E. miniata,13,0.0,429,POINT (131.0887602405932 -14.72791582390198),131.08876024059325,-14.727915823901975,0.07610795620865289,0.0,0.06884863891536913,4.333333333333333,0.0,4.333333333333333,2.1666666666666665,0.0,2.1666666666666665
DD2_1_2,2000-09-12,GDA94,20000912,0.5,3,E. tetrodonta,28,0.0,430,POINT (131.0887815489567 -14.72722888438422),131.08878154895675,-14.727228884384218,0.16392482875709852,0.0,0.14828937612541043,9.333333333333334,0.0,9.333333333333334,4.666666666666667,0.0,4.666666666666667
DD2_1_2,2000-09-12,GDA94,20000912,0.5,3,E. miniata,9,0.0,431,POINT (131.0887815489567 -14.72722888438422),131.08878154895675,-14.727228884384218,0.052690123529067386,0.0,0.047664442326024785,3.0,0.0,3.0,1.5,0.0,1.5
DD2_1_3,2000-09-13,GDA94,20000913,0.5,3,Corymbia dichromphloia,48,0.0,432,POINT (131.0887815489567 -14.72722888438422),131.08878154895675,-14.727228884384218,0.2810139921550261,0.0,0.2542103590721322,16.0,0.0,16.0,8.0,0.0,8.0
DD2_1_4,2000-09-14,GDA94,20000914,0.5,3,others,29,0.0,433,POINT (131.0887815489567 -14.72722888438422),131.08878154895675,-14.727228884384218,0.1697792869269949,0.0,0.15358542527274655,9.666666666666666,0.0,9.666666666666666,4.833333333333333,0.0,4.833333333333333
DD2_1_5,2000-09-15,GDA94,20000915,0.5,3,dead,0,13.0,434,POINT (131.0887815489567 -14.72722888438422),131.08878154895675,-14.727228884384218,0.0,0.7218212104386451,0.06884863891536913,0.0,4.333333333333333,4.333333333333333,0.0,8.666666666666666,8.666666666666666
DD3_2_2,2000-09-12,GDA94,20000912,0.5,3,Corymbia foelscheana,27,0.0,435,POINT (131.4399245141858 -14.45201416367159),131.4399245141858,-14.45201416367159,0.15807037058720216,0.0,0.14299332697807435,9.0,0.0,9.0,4.5,0.0,4.5
DD3_2_2,2000-09-12,GDA94,20000912,0.5,3,Eucalyptus patellaris,41,0.0,436,POINT (131.4399245141858 -14.45201416367159),131.4399245141858,-14.45201416367159,0.24003278496575142,0.0,0.21713801504077956,13.666666666666666,0.0,13.666666666666666,6.833333333333333,0.0,6.833333333333333
DD3_2_2,2000-09-12,GDA94,20000912,0.5,3,E. chlorostachys,33,0.0,437,POINT (131.4399245141858 -14.45201416367159),131.4399245141858,-14.45201416367159,0.19319711960658043,0.0,0.17476962186209088,11.0,0.0,11.0,5.5,0.0,5.5
DD3_2_2,2000-09-12,GDA94,20000912,0.5,3,others,20,0.0,438,POINT (131.4399245141858 -14.45201416367159),131.4399245141858,-14.45201416367159,0.11708916339792752,0.0,0.10592098294672175,6.666666666666667,0.0,6.666666666666667,3.3333333333333335,0.0,3.3333333333333335
DD3_2_2,2000-09-12,GDA94,20000912,0.5,3,dead,0,10.0,439,POINT (131.4399245141858 -14.45201416367159),131.4399245141858,-14.45201416367159,0.0,0.5552470849528041,0.05296049147336088,0.0,3.3333333333333335,3.3333333333333335,0.0,6.666666666666667,6.666666666666667
DD3_1_2,2000-09-12,GDA94,20000912,0.5,3,Eucalyptus patellaris,65,0.0,440,POINT (131.4404792337022 -14.45272213119649),131.4404792337022,-14.452722131196486,0.38053978104326447,0.0,0.34424319457684566,21.666666666666668,0.0,21.666666666666668,10.833333333333334,0.0,10.833333333333334
DD3_1_2,2000-09-12,GDA94,20000912,0.5,3,Corymbia foelscheana,54,0.0,441,POINT (131.4404792337022 -14.45272213119649),131.4404792337022,-14.452722131196486,0.3161407411744043,0.0,0.2859866539561487,18.0,0.0,18.0,9.0,0.0,9.0
DD3_1_2,2000-09-12,GDA94,20000912,0.5,3,E. chlorostachys,20,0.0,442,POINT (131.4404792337022 -14.45272213119649),131.4404792337022,-14.452722131196486,0.11708916339792752,0.0,0.10592098294672175,6.666666666666667,0.0,6.666666666666667,3.3333333333333335,0.0,3.3333333333333335
DD3_1_2,2000-09-12,GDA94,20000912,0.5,3,others,11,0.0,443,POINT (131.4404792337022 -14.45272213119649),131.4404792337022,-14.452722131196486,0.06439903986886013,0.0,0.05825654062069696,3.6666666666666665,0.0,3.6666666666666665,1.8333333333333333,0.0,1.8333333333333333
