site,visit_date,datum,am_date,factor,count,species,alive,dead,uid,geometry,lon_gda94,lat_gda94,alv_prop,ded_prop,total_prop,avg_alive,avg_dead,avg_total,cor_av_liv,cor_av_ded,cor_av_tot,co_ef_nme,leaves,leaves_r2,twigs,bark,bark_r2,wood,wood_r2,branches,branches_r2,stems,stems_r2,agb,agb_r2,root,root_r2,tot_bm,total_alv_ba,total_ded_ba,total_ba,c_leaves,c_twigs,c_bark,c_wood,c_branches,c_stems,c_agb,c_roots
LD7_2_2,2000-07-11,GDA94,20000711,0.5,3,E. chlorostachys,6,0.0,189,POINT (130.8520770939525 -13.05843831026966),130.8520770939525,-13.05843831026966,0.03512674901937826,0.0,0.03177629488401652,2.0,0.0,2.0,1.0,0.0,1.0,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,0.00035126749019378264,0.0,0.0003177629488401652,0.04893549412138544,0.05084207181442643,0.12742294248490624,0.33174451858913245,0.2586590403558945,0.4591674610740387,0.7667619955513186,0.17222751827136953
LD7_2_2,2000-07-11,GDA94,20000711,0.5,3,dead,0,5.0,190,POINT (130.8520770939525 -13.05843831026966),130.8520770939525,-13.05843831026966,0.0,0.27762354247640203,0.02648024573668044,0.0,1.6666666666666667,1.6666666666666667,0.0,3.3333333333333335,3.3333333333333335,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.009254118082546735,0.000882674857889348,0.08208876178370936,0.08561946121526676,0.3345337711400629,1.088338099777566,0.8253009921265403,1.422871870917629,2.3302616248278785,0.4784097729760266
LD7_1_2,2000-07-11,GDA94,20000711,0.5,3,E. miniata,29,0.0,191,POINT (130.8528684998389 -13.0582428337444),130.85286849983893,-13.058242833744398,0.1697792869269949,0.0,0.15358542527274655,9.666666666666666,0.0,9.666666666666666,4.833333333333333,0.0,4.833333333333333,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.008205998868138087,0.0,0.007423295554849416,0.3711647777424708,0.38601136885216963,1.6182784309571727,13.577207569819583,2.783735833068531,15.195486000776755,18.35038661158776,4.023426190728384
LD7_1_2,2000-07-11,GDA94,20000711,0.5,3,E. tetrodonta,18,0.0,192,POINT (130.8528684998389 -13.0582428337444),130.85286849983893,-13.058242833744398,0.10538024705813477,0.0,0.09532888465204957,6.0,0.0,6.0,3.0,0.0,3.0,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,0.003161407411744043,0.0,0.002859866539561487,0.3489037178265014,0.36320305052430885,0.9752144899904671,6.180171591992374,2.285033365109628,7.155386081982841,9.732125834127741,1.550047664442326
LD7_1_2,2000-07-11,GDA94,20000711,0.5,3,E. chlorostachys,7,0.0,193,POINT (130.8528684998389 -13.0582428337444),130.85286849983893,-13.058242833744398,0.04098120718927463,0.0,0.03707234403135261,2.3333333333333335,0.0,2.3333333333333335,1.1666666666666667,0.0,1.1666666666666667,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,0.0004781140838748707,0.0,0.0004325106803657804,0.06660664477633019,0.06920170885852486,0.17343678282667796,0.45154115030187475,0.35206369381774527,0.6249779331285527,1.043648271722628,0.23442078875825298
LD7_1_2,2000-07-11,GDA94,20000711,0.5,3,dead,0,5.0,194,POINT (130.8528684998389 -13.0582428337444),130.85286849983893,-13.058242833744398,0.0,0.27762354247640203,0.02648024573668044,0.0,1.6666666666666667,1.6666666666666667,0.0,3.3333333333333335,3.3333333333333335,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.009254118082546735,0.000882674857889348,0.08208876178370936,0.08561946121526676,0.3345337711400629,1.088338099777566,0.8253009921265403,1.422871870917629,2.3302616248278785,0.4784097729760266
LD6_2_2,2000-07-11,GDA94,20000711,0.5,3,Grevillea pteridifolia,24,0.0,195,POINT (130.6926822891588 -13.21521923294269),130.69268228915882,-13.215219232942687,0.14050699607751305,0.0,0.1271051795360661,8.0,0.0,8.0,4.0,0.0,4.0,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.005620279843100522,0.0,0.005084207181442643,0.47283126787416585,0.4931680965999364,1.9269145217667618,6.268827454718779,4.753733714648871,8.195741976485541,13.422306959008578,2.7556402923419125
LD6_2_2,2000-07-11,GDA94,20000711,0.5,3,E. chlorostachys,6,0.0,196,POINT (130.6926822891588 -13.21521923294269),130.69268228915882,-13.215219232942687,0.03512674901937826,0.0,0.03177629488401652,2.0,0.0,2.0,1.0,0.0,1.0,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,0.00035126749019378264,0.0,0.0003177629488401652,0.04893549412138544,0.05084207181442643,0.12742294248490624,0.33174451858913245,0.2586590403558945,0.4591674610740387,0.7667619955513186,0.17222751827136953
LD6_2_2,2000-07-11,GDA94,20000711,0.5,3,dead,0,5.0,197,POINT (130.6926822891588 -13.21521923294269),130.69268228915882,-13.215219232942687,0.0,0.27762354247640203,0.02648024573668044,0.0,1.6666666666666667,1.6666666666666667,0.0,3.3333333333333335,3.3333333333333335,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.009254118082546735,0.000882674857889348,0.08208876178370936,0.08561946121526676,0.3345337711400629,1.088338099777566,0.8253009921265403,1.422871870917629,2.3302616248278785,0.4784097729760266
LD6_1_2,2000-07-11,GDA94,20000711,0.5,3,Grevillea pteridifolia,22,0.0,198,POINT (130.6916253485661 -13.21446695345876),130.69162534856613,-13.214466953458764,0.12879807973772026,0.0,0.11651308124139392,7.333333333333333,0.0,7.333333333333333,3.6666666666666665,0.0,3.6666666666666665,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0047225962570497425,0.0,0.004272146312184444,0.3973096070331533,0.41439819228189106,1.6191434523179042,5.26755640292342,3.994456801892455,6.886699855241324,11.278466264166934,2.315503301203969
LD6_1_2,2000-07-11,GDA94,20000711,0.5,3,E. chlorostachys,13,0.0,199,POINT (130.6916253485661 -13.21446695345876),130.69162534856613,-13.214466953458764,0.07610795620865289,0.0,0.06884863891536913,4.333333333333333,0.0,4.333333333333333,2.1666666666666665,0.0,2.1666666666666665,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,0.001649005717854146,0.0,0.0014917205098329978,0.22972495851428168,0.23867528157327966,0.5981799244430321,1.5573562122656497,1.2142604950040603,2.155536136708682,3.599521590227024,0.8085125163294848
LD6_1_2,2000-07-11,GDA94,20000711,0.5,3,dead,0,4.0,200,POINT (130.6916253485661 -13.21446695345876),130.69162534856613,-13.214466953458764,0.0,0.22209883398112162,0.021184196589344347,0.0,1.3333333333333333,1.3333333333333333,0.0,2.6666666666666665,2.6666666666666665,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.005922635572829909,0.0005649119090491826,0.05253680754157398,0.05479645517777071,0.2141016135296402,0.6965363838576422,0.5281926349609857,0.9106379973872823,1.491367439889842,0.306182254704657
LD6_1_2,2000-07-11,GDA94,20000711,0.5,3,others,5,0.0,201,POINT (130.6916253485661 -13.21446695345876),130.69162534856613,-13.214466953458764,0.02927229084948188,0.0,0.02648024573668044,1.6666666666666667,0.0,1.6666666666666667,0.8333333333333334,0.0,0.8333333333333334,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0002439357570790157,0.0,0.000220668714472337,0.02052219044592734,0.02140486530381669,0.08363344278501572,0.2720845249443915,0.20632524803163507,0.3557179677294072,0.5825654062069696,0.11960244324400665
LD5_1_1,2000-07-10,GDA94,20000710,0.5,3,E. miniata,14,0.0,202,POINT (130.6625991005345 -13.14872598057677),130.66259910053452,-13.148725980576765,0.08196241437854926,0.0,0.07414468806270522,4.666666666666667,0.0,4.666666666666667,2.3333333333333335,0.0,2.3333333333333335,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.0019124563354994829,0.0,0.0017300427214631217,0.08650213607315609,0.08996222151608232,0.3771493132789605,3.1642481375560494,0.6487660205486706,3.54139745083501,4.276665607456836,0.9376831550330119
LD5_1_1,2000-07-10,GDA94,20000710,0.5,3,E. chlorostachys,2,0.0,203,POINT (130.6625991005345 -13.14872598057677),130.66259910053452,-13.148725980576765,0.011708916339792751,0.0,0.010592098294672173,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,3.90297211326425e-05,0.0,3.530699431557391e-05,0.005437277124598383,0.005649119090491826,0.014158104720545139,0.03686050206545916,0.028739893372877162,0.051018606786004304,0.08519577728347985,0.01913639091904106
LD5_1_1,2000-07-10,GDA94,20000710,0.5,3,Eucalyptus sp.,6,0.0,204,POINT (130.6625991005345 -13.14872598057677),130.66259910053452,-13.148725980576765,0.03512674901937826,0.0,0.03177629488401652,2.0,0.0,2.0,1.0,0.0,1.0,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.00035126749019378264,0.0,0.0003177629488401652,0.029551954242135366,0.030823006037496024,0.12043215761042261,0.3918017159199237,0.29710835716555445,0.5122338735303463,0.8388941849380361,0.17222751827136953
LD5_1_1,2000-07-10,GDA94,20000710,0.5,3,dead,0,6.0,205,POINT (130.6625991005345 -13.14872598057677),130.66259910053452,-13.148725980576765,0.0,0.3331482509716824,0.03177629488401652,0.0,2.0,2.0,0.0,4.0,4.0,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.013325930038867295,0.0012710517953606608,0.11820781696854146,0.1232920241499841,0.48172863044169045,1.5672068636796948,1.1884334286622178,2.0489354941213853,3.3555767397521445,0.6889100730854781
LD5_1_1,2000-07-10,GDA94,20000710,0.5,3,Corymbia polysciada,12,0.0,206,POINT (130.6625991005345 -13.14872598057677),130.66259910053452,-13.148725980576765,0.07025349803875652,0.0,0.06355258976803305,4.0,0.0,4.0,2.0,0.0,2.0,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0014050699607751306,0.0,0.0012710517953606608,0.11820781696854146,0.1232920241499841,0.48172863044169045,1.5672068636796948,1.1884334286622178,2.0489354941213853,3.3555767397521445,0.6889100730854781
LD4_1_1,2000-07-10,GDA94,20000710,0.5,3,Eucalyptus sp.,16,0.0,207,POINT (130.642885150982 -13.11358171901608),130.64288515098198,-13.113581719016075,0.09367133071834201,0.0,0.08473678635737739,5.333333333333333,0.0,5.333333333333333,2.6666666666666665,0.0,2.6666666666666665,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.00249790215248912,0.0,0.0022596476361967303,0.2101472301662959,0.21918582071108283,0.8564064541185608,2.7861455354305686,2.1127705398439427,3.6425519895491294,5.965469759559368,1.224729018818628
LD4_1_1,2000-07-10,GDA94,20000710,0.5,3,E. chlorostachys,13,0.0,208,POINT (130.642885150982 -13.11358171901608),130.64288515098198,-13.113581719016075,0.07610795620865289,0.0,0.06884863891536913,4.333333333333333,0.0,4.333333333333333,2.1666666666666665,0.0,2.1666666666666665,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,0.001649005717854146,0.0,0.0014917205098329978,0.22972495851428168,0.23867528157327966,0.5981799244430321,1.5573562122656497,1.2142604950040603,2.155536136708682,3.599521590227024,0.8085125163294848
LD4_1_1,2000-07-10,GDA94,20000710,0.5,3,dead,0,3.0,209,POINT (130.642885150982 -13.11358171901608),130.64288515098198,-13.113581719016075,0.0,0.1665741254858412,0.01588814744200826,0.0,1.0,1.0,0.0,2.0,2.0,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.0033314825097168236,0.0003177629488401652,0.029551954242135366,0.030823006037496024,0.12043215761042261,0.3918017159199237,0.29710835716555445,0.5122338735303463,0.8388941849380361,0.17222751827136953
LD4_1_1,2000-07-10,GDA94,20000710,0.5,3,E. miniata,4,0.0,210,POINT (130.642885150982 -13.11358171901608),130.64288515098198,-13.113581719016075,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.00015611888453057,0.0,0.00014122797726229565,0.007061398863114782,0.007343854817639373,0.03078769904318045,0.25830597041273873,0.05296049147336087,0.2890936694559192,0.34911555979239484,0.07654556367616425
LD4_1_1,2000-07-10,GDA94,20000710,0.5,3,Corymbia polysciada,4,0.0,211,POINT (130.642885150982 -13.11358171901608),130.64288515098198,-13.113581719016075,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.00015611888453057,0.0,0.00014122797726229565,0.013134201885393494,0.013699113794442677,0.05352540338241005,0.17413409596441054,0.13204815874024642,0.2276594993468206,0.3728418599724605,0.07654556367616425
LD3_1_1,2000-07-10,GDA94,20000710,0.5,3,Lophostemon lactifluus,19,0.0,212,POINT (130.6537988765661 -13.10862165756547),130.6537988765661,-13.108621657565466,0.11123470522803114,0.0,0.10062493379938565,6.333333333333333,0.0,6.333333333333333,3.1666666666666665,0.0,3.1666666666666665,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0035224323322209862,0.0,0.0031864562369805453,0.2963404300391907,0.3090862549871129,1.2076669138156266,3.9289005401970125,2.97933658157681,5.136567454012639,8.412244465628639,1.7270592804434555
LD3_1_1,2000-07-10,GDA94,20000710,0.5,3,E. chlorostachys,12,0.0,213,POINT (130.6537988765661 -13.10862165756547),130.6537988765661,-13.108621657565466,0.07025349803875652,0.0,0.06355258976803305,4.0,0.0,4.0,2.0,0.0,2.0,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,0.0014050699607751306,0.0,0.0012710517953606608,0.19574197648554176,0.20336828725770573,0.509691769939625,1.3269780743565298,1.034636161423578,1.8366698442961549,3.0670479822052745,0.6889100730854781
LD3_1_1,2000-07-10,GDA94,20000710,0.5,3,Eucalyptus sp.,4,0.0,214,POINT (130.6537988765661 -13.10862165756547),130.6537988765661,-13.108621657565466,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.00015611888453057,0.0,0.00014122797726229565,0.013134201885393494,0.013699113794442677,0.05352540338241005,0.17413409596441054,0.13204815874024642,0.2276594993468206,0.3728418599724605,0.07654556367616425
LD3_1_1,2000-07-10,GDA94,20000710,0.5,3,dead,0,4.0,215,POINT (130.6537988765661 -13.10862165756547),130.6537988765661,-13.108621657565466,0.0,0.22209883398112162,0.021184196589344347,0.0,1.3333333333333333,1.3333333333333333,0.0,2.6666666666666665,2.6666666666666665,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.005922635572829909,0.0005649119090491826,0.05253680754157398,0.05479645517777071,0.2141016135296402,0.6965363838576422,0.5281926349609857,0.9106379973872823,1.491367439889842,0.306182254704657
LD3_1_1,2000-07-10,GDA94,20000710,0.5,3,Acacia latesens,6,0.0,216,POINT (130.6537988765661 -13.10862165756547),130.6537988765661,-13.108621657565466,0.03512674901937826,0.0,0.03177629488401652,2.0,0.0,2.0,1.0,0.0,1.0,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.00035126749019378264,0.0,0.0003177629488401652,0.029551954242135366,0.030823006037496024,0.12043215761042261,0.3918017159199237,0.29710835716555445,0.5122338735303463,0.8388941849380361,0.17222751827136953
LD3_1_1,2000-07-10,GDA94,20000710,0.5,3,E. miniata,6,0.0,217,POINT (130.6537988765661 -13.10862165756547),130.6537988765661,-13.108621657565466,0.03512674901937826,0.0,0.03177629488401652,2.0,0.0,2.0,1.0,0.0,1.0,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.00035126749019378264,0.0,0.0003177629488401652,0.01588814744200826,0.016523673339688592,0.06927232284715601,0.5811884334286622,0.11916110581506195,0.6504607562758182,0.7855100095328884,0.17222751827136953
LD3_1_1,2000-07-10,GDA94,20000710,0.5,3,Terminalia grandiflora,3,0.0,218,POINT (130.6537988765661 -13.10862165756547),130.6537988765661,-13.108621657565466,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.5,0.0,0.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,8.781687254844566e-05,0.0,7.94407372100413e-05,0.007387988560533841,0.007705751509374006,0.030108039402605653,0.09795042897998092,0.07427708929138861,0.12805846838258658,0.20972354623450903,0.043056879567842384
LD2_1_1,2000-06-29,GDA94,20000629,0.5,4,Eucalyptus tectifica,50,0.0,219,POINT (130.9831009305323 -12.71478736094759),130.98310093053232,-12.714787360947586,0.2927229084948188,0.0,0.26480245736680436,12.5,0.0,12.5,6.25,0.0,6.25,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.018295181780926175,0.0,0.016550153585425272,1.5391642834445503,1.6053648977862514,6.272508208876178,20.40633937082936,15.47439360237263,26.67884757970554,43.69240546552272,8.970183243300498
LD2_1_1,2000-06-29,GDA94,20000629,0.5,4,E. chlorostachys,20,0.0,220,POINT (130.9831009305323 -12.71478736094759),130.98310093053232,-12.714787360947586,0.11708916339792752,0.0,0.10592098294672175,5.0,0.0,5.0,2.5,0.0,2.5,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,0.002927229084948188,0.0,0.002648024573668044,0.4077957843448788,0.42368393178688707,1.0618578540408856,2.764537654909438,2.155492002965788,3.826395508950324,6.389683296260991,1.43522931892808
LD2_1_1,2000-06-29,GDA94,20000629,0.5,4,E. miniata,7,0.0,221,POINT (130.9831009305323 -12.71478736094759),130.98310093053232,-12.714787360947586,0.04098120718927463,0.0,0.03707234403135261,1.75,0.0,1.75,0.875,0.0,0.875,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.00035858556290615303,0.0,0.0003243830102743353,0.016219150513716765,0.016867916534265434,0.0707154962398051,0.5932965257917593,0.12164362885287573,0.6640120220315643,0.8018748013981568,0.17581559156868973
LD2_1_1,2000-06-29,GDA94,20000629,0.5,4,dead,0,13.0,222,POINT (130.9831009305323 -12.71478736094759),130.98310093053232,-12.714787360947586,0.0,0.7218212104386451,0.06884863891536913,0.0,3.25,3.25,0.0,6.5,6.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.04691837867851193,0.004475161529498993,0.4161900222434064,0.43409066836140237,1.6960862196801185,5.517874165872259,4.184276030081559,7.213960385552377,11.814426437877342,2.4255375489884545
LD2_1_1,2000-06-29,GDA94,20000629,0.5,4,P. pubescens,5,0.0,223,POINT (130.9831009305323 -12.71478736094759),130.98310093053232,-12.714787360947586,0.02927229084948188,0.0,0.02648024573668044,1.25,0.0,1.25,0.625,0.0,0.625,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.00018295181780926176,0.0,0.00016550153585425276,0.015391642834445506,0.016053648977862517,0.06272508208876179,0.20406339370829366,0.15474393602372633,0.26678847579705545,0.43692405465522727,0.089701832433005
LD2_2_1,2000-06-29,GDA94,20000629,0.25,3,E. miniata,13,0.0,224,POINT (130.99657354142 -12.70706726287328),130.99657354142002,-12.707067262873284,0.07610795620865289,0.0,0.06884863891536913,4.333333333333333,0.0,4.333333333333333,1.0833333333333333,0.0,1.0833333333333333,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.000824502858927073,0.0,0.0007458602549164989,0.037293012745824944,0.03878473325565794,0.16259753557179676,1.3641784062422766,0.2796975955936871,1.5267759418140734,1.8437665501535854,0.4042562581647424
LD2_2_1,2000-06-29,GDA94,20000629,0.25,3,E. chlorostachys,26,0.0,225,POINT (130.99657354142 -12.70706726287328),130.99657354142002,-12.707067262873284,0.15221591241730578,0.0,0.13769727783073826,8.666666666666666,0.0,8.666666666666666,2.1666666666666665,0.0,2.1666666666666665,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,0.003298011435708292,0.0,0.0029834410196659957,0.45944991702856336,0.4773505631465593,1.1963598488860643,3.1147124245312994,2.4285209900081206,4.311072273417364,7.199043180454048,1.6170250326589697
LD2_2_1,2000-06-29,GDA94,20000629,0.25,3,Acacia auriculiformis,29,0.0,226,POINT (130.99657354142 -12.70706726287328),130.99657354142002,-12.707067262873284,0.1697792869269949,0.0,0.15358542527274655,9.666666666666666,0.0,9.666666666666666,2.4166666666666665,0.0,2.4166666666666665,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.004102999434069043,0.0,0.003711647777424708,0.3451832433004979,0.3600298344101967,1.4067145076439644,4.576461709564665,3.470390671892102,5.983176217208629,9.79875013240123,2.011713095364192
